Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility,prophet_predicted_price,llama_sentiment,llama_sentiment_confidence,gemini_sentiment,gemini_sentiment_confidence,AAPL,KO,TSLA,V,XOM
2020-04-06,62.72499847412109,65.77749633789062,62.345001220703125,65.61750030517578,65.00235748291016,201820400,62.2004997253418,62.80625,71.30994979858399,62.68577779712295,65.0990756080761,-2.4132978109531535,-3.1133959410080623,0.7000981300549087,53.82716157414345,53.15250015258789,65.77749633789062,98.7327043084488,73.75560060167803,62.80625,70.35558313530017,55.25691686469983,3.542142050606863,0.0872374683696639,-2464078000,70.43499106064135,3.006162919627186,-1.3900935568896489,3.774666567650085,81664622.92097381,54.51843415369111,1.0,0.55810546875,0.0,0.9999134650179036,True,False,False,False,False
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,64.2494888305664,202887200,62.45749969482422,62.48237495422363,71.06234970092774,63.01988862355716,65.0811809829553,-2.061292359398145,-2.902975224686079,0.8416828652879342,55.21241696643004,53.15250015258789,67.92500305175781,79.23503617667345,78.56877706273686,62.48237495422363,68.97259761589663,55.99215229255063,3.4878564562116345,-0.0115823085715827,-2666965200,70.34933675780852,2.0213140608583924,-9.080396717825556,3.2451113308365,82851984.47625169,40.93477577036087,1.0,0.9228515625,1.0,0.9994019481558998,True,False,False,False,False
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,65.89392852783203,168895200,63.71549987792969,62.3653751373291,70.80424972534179,63.557982963172165,65.18757511985156,-1.6295921566793936,-2.648298611084742,1.0187064544053483,58.372005334996146,53.15250015258789,67.92500305175781,90.47215471670536,89.47996506727587,62.3653751373291,68.44295216850854,56.287798106149666,3.446963718959263,0.0255946299036278,-2498070000,70.30096824869582,10.443735535946352,-3.398317394787309,3.0387885155897183,85568752.0492357,64.99748473107513,1.0,0.89453125,1.0,0.9999542281328184,True,False,False,False,False
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,66.36941528320312,161834800,64.86849975585938,62.61237506866455,70.52249969482422,64.08713905477549,65.32164344864728,-1.234504393871788,-2.3655397676421512,1.1310353737703631,67.06596950849166,53.15250015258789,67.92500305175781,93.72140591547164,87.80953226961681,62.61237506866455,69.02932742371563,56.19542271361347,3.11732074192592,0.0072160816976889,-2336235200,70.26148983980595,9.414934164113877,7.960357268234741,3.2084761775255393,79623157.21974355,70.4681051852612,1.0,0.98876953125,1.0,0.9999934438270708,True,False,False,False,False
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,67.6720962524414,131022800,66.4604995727539,62.55337505340576,70.26939971923828,64.73719458481003,65.54318837837711,-0.8059937935670831,-2.053630572827138,1.247636779260055,71.45365704687738,58.57500076293945,68.42500305175781,98.85783730339308,94.35046597852336,62.55337505340576,68.72082354366444,56.38592656314708,2.9608925410679405,0.0196276352001982,-2205212400,70.24281349043234,13.189178515756804,-1.6980253984153926,3.0837242451293374,78105248.90308623,70.34327920410561,1.0,0.91943359375,0.0,0.9988479140565076,True,False,False,False,False
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,71.0897445678711,194994800,67.68949890136719,63.11387481689453,70.157099609375,65.81801033303036,66.00387790207083,-0.185867569040468,-1.680077972069804,1.494210403029336,69.09038961340326,59.22499847412109,72.0625,97.66307290283048,96.74743870723177,63.11387481689453,70.44368390888636,55.7840657249027,2.812320981706892,0.0505031575223009,-2010217600,70.26418139114814,9.364874636319698,18.512852415743875,3.664904545995913,75795701.24947026,90.5440626775982,1.0,0.96728515625,1.0,0.9999789016426096,True,False,False,False,False
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,70.4408950805664,131154400,68.93949890136719,63.5084997177124,70.03594955444336,66.63177769240188,66.38192384776524,0.2498538446366467,-1.294091608728514,1.5439454533651606,68.27275508895231,59.22499847412109,72.0625,92.56084348555274,96.36058456392544,63.5084997177124,71.66450742282726,55.35249201259755,2.6778564453125,-0.0091273131113217,-2141372000,70.27208219592173,9.636511084222787,12.485166491033084,4.078003852557428,75338503.85136198,71.75854580053465,1.0,0.98876953125,1.0,0.9999972583629028,True,False,False,False,False
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,71.00060272216797,157125200,69.97049865722656,64.00874977111816,69.87514953613281,67.4072735259326,66.77381842277163,0.6334551031609692,-0.9085822663506172,1.5420373695115863,64.74272503815097,59.22499847412109,72.0625,96.96203043199452,95.72864894012592,64.00874977111816,72.88484207891184,55.13265746332448,2.547321047101702,0.0079457505320164,-1984246800,70.28762588348685,7.749838219104888,16.224106932149507,4.438046153896843,74039885.3145775,71.97845304494372,1.0,0.9853515625,1.0,0.9998642468020342,True,False,False,False,False
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,70.03721618652344,215250000,70.71099853515625,64.48399963378907,69.6818994140625,67.91384636013407,67.06464646169538,0.8491998984386981,-0.5570258333927542,1.4062257318314524,69.6966226464814,59.22499847412109,72.0625,89.38654029359869,92.96980473704863,64.48399963378907,73.73565291730554,55.2323463502726,2.5241072518484935,-0.0135687139952936,-2199496800,70.29380217649668,5.526324899538748,15.532310320808596,4.625826641758235,72710326.88328463,72.33717765170258,1.0,0.9921875,1.0,0.9999964236267548,True,False,False,False,False
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,68.5834732055664,130015200,70.8949981689453,65.08012447357177,69.44049942016602,68.11671586918196,67.22522806963981,0.8914877995421477,-0.2673231068057738,1.1588109063479215,62.59680990465862,59.22499847412109,72.0625,77.95519770455542,88.10125614338288,65.08012447357177,73.91238425566173,56.2478646914818,2.4914283752441406,-0.020756702159,-2329512000,70.28428694828656,1.3467493781450068,20.803518600525983,4.416129891044984,58973934.1427737,73.14475493105063,0.0,0.54296875,0.0,0.9999421851695476,True,False,False,False,False
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,66.46353912353516,180991600,69.96099853515625,65.63012447357178,69.18219940185547,67.95914400919963,67.21539627035514,0.7437477388444904,-0.065108937675721,0.8088566765202114,57.345578365376426,59.22499847412109,72.0625,61.2852920742858,76.20901002414664,65.63012447357178,73.41356297502428,57.846685972119296,2.515178680419922,-0.0309103303541969,-2510503600,70.24494182195535,-6.50757480235602,19.61046528392487,3.891719250726245,48786441.30752119,70.86416614072527,1.0,0.84375,1.0,0.9919367322044518,True,False,False,False,False
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,68.37792205810547,116862400,69.54449920654297,65.99537448883056,68.95494949340821,68.12312208868875,67.34944110409765,0.7736809845910955,0.1026490467776422,0.6710319378134532,69.5088155498544,59.22499847412109,72.0625,76.3388657208893,71.85978516657683,65.99537448883056,73.69133475076045,58.29941422690068,2.4146431514195035,0.028803558993071,-2393641200,70.23530866007096,-2.928659700723224,11.83570991687768,3.847980130964942,45263805.25069729,70.47728731083147,1.0,0.9541015625,1.0,0.9960541367036424,True,False,False,False,False
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,68.11292266845703,124814400,68.9614990234375,66.36424942016602,68.73204956054687,68.22071864347882,67.45374174044777,0.7669769030310505,0.2355146180283239,0.5314622850027265,67.2512602840261,59.74250030517578,72.0625,73.17369815711723,70.26595198409744,66.36424942016602,73.83261583379856,58.89588300653348,2.390178952898298,-0.0038754339028068,-2518455600,70.2229494389194,-4.067112059302613,12.019384976096624,3.73418320681627,36211578.24840586,66.41061878090073,1.0,0.9912109375,1.0,0.9999309790974568,True,False,False,False,False
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,70.07931518554688,126161200,68.96999969482422,66.67087440490722,68.51089950561523,68.60868505297066,67.69735348598317,0.9113315669874852,0.3706780078201562,0.5406535591673289,72.67072990455186,62.345001220703125,72.0625,86.41626076005817,78.64294154602156,66.67087440490722,74.33692635688227,59.00482245293218,2.412500653948103,0.0288695868692412,-2392294400,70.22730461924962,0.0601179049055877,9.4915642112557,3.8330259759875225,31989521.917495012,64.13886717413261,1.0,0.9970703125,1.0,0.9996369236694488,True,False,False,False,False
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,70.12885284423828,117087600,69.28200073242188,67.11374950408936,68.30239959716796,68.94465709973419,67.92662384679431,1.0180332529398726,0.5001490568440995,0.5178841960957731,64.61864260664765,64.75,72.0625,82.63252453926282,80.74082781881275,67.11374950408936,74.65013477885907,59.577364229319635,2.1069652012416293,0.0007068318414262,-2275206800,70.23166775511235,2.2532845545764735,14.301286489455546,3.768192637384859,32192783.6908898,64.33068103420973,1.0,0.98193359375,1.0,0.9999609020163984,True,False,False,False,False
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,68.99211883544922,112004800,69.79250030517578,67.41087436676025,68.07054946899414,69.05240164486221,68.05391072059224,0.9984909242699728,0.5998174303292743,0.3986734939406986,63.23426131711805,65.30750274658203,72.0625,64.21163079362677,77.75347203098259,67.41087436676025,74.84891542679821,59.97283330672229,2.0164288112095425,-0.0162094382802299,-2387211600,70.22736721792329,3.8044459667034625,9.328515066684528,3.719020530018979,33843921.21725226,59.33810825225804,1.0,0.943359375,0.0,0.985934770729034,True,False,False,False,False
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,71.25816345214844,137280800,70.3740005493164,67.8288745880127,67.91419952392579,69.49549412204988,68.34121383362852,1.1542802884213614,0.7107100019476917,0.4435702864736697,64.46699266005304,66.17500305175781,72.4175033569336,92.23066741463452,79.69160758250804,67.8288745880127,75.2982319082511,60.35951726777429,2.072679247174944,0.0328452324470514,-2249930800,70.24255084450687,4.212243616703204,13.150347470640678,3.734678660119203,32754950.351108428,73.35494076558945,1.0,0.9580078125,1.0,0.996377690841604,True,False,False,False,False
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,72.76143646240234,183064000,71.3125,68.48999938964843,67.76509948730468,70.1038791722333,68.7196422124888,1.3842369597445128,0.845415393507056,0.5388215662374568,66.33335934078073,66.35749816894531,73.63249969482422,97.49137170716976,84.644556638477,68.48999938964843,75.44977984604377,61.5302189332531,2.0982148306710378,0.0210960851314501,-2066866800,70.28019023121686,6.824706067331299,21.954249855494055,3.479890228197666,33032706.46728942,73.14672813267623,1.0,0.82666015625,1.0,0.9999303834997516,True,False,False,False,False
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,71.59003448486328,240616800,71.61750030517578,69.0417495727539,67.60894958496094,70.43674419666736,68.98244662867886,1.4542975679885046,0.9671918284033456,0.4871057395851589,60.07900035541605,66.35749816894531,74.75,70.42004614453165,86.71402842211198,69.0417495727539,75.29252164196753,62.79097750354027,2.19249997820173,-0.0160993215291862,-2307483600,70.3103775523444,2.15570769947373,18.02148204318388,3.125386034606815,38213658.30016387,73.08282219969617,1.0,0.97900390625,1.0,0.9999979733108904,True,False,False,False,False
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,72.60293579101562,133568000,72.11699981689453,69.68862457275391,67.50949966430665,70.87570676879966,69.30152472400097,1.5741820447986896,1.0885898716824145,0.4855921731162751,54.44235235018907,66.35749816894531,74.75,82.60352974758686,83.50498253309608,69.68862457275391,74.71001820134063,64.66723094416719,2.0562498910086497,0.014148809057535,-2173915600,70.33529191595822,3.527912476835926,21.436559883587968,2.51069681429336,38078526.946624935,73.97167025880943,1.0,0.99853515625,1.0,0.99993109821122,True,False,False,False,False
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,73.692626953125,147751200,73.06600036621094,70.12724952697754,67.5063996887207,71.41636717200717,69.67844877330819,1.73791839869898,1.2184555770857275,0.5194628216132524,59.305454142774586,66.35749816894531,75.25,90.32892400035004,81.11749996415618,70.12724952697754,75.18375980124182,65.07073925271325,2.0816072736467635,0.0150088478698333,-2026164400,70.37245211378018,6.81312797084388,13.369145492701271,2.528255137132144,36726898.793657735,73.99662661529972,1.0,0.99365234375,1.0,0.9999955892541906,True,False,False,False,False
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.45292663574219,142333600,73.71100006103515,70.64224967956542,67.56914978027343,71.99192625642193,70.08430451015226,1.907621746269669,1.356288810922516,0.551332935347153,59.76737204307697,66.35749816894531,75.80999755859375,93.09710256522013,88.67651877105236,70.64224967956542,75.5343067501475,65.75019260898335,2.078571319580078,0.0103172716407022,-1883830800,70.41432798864065,4.483367533426086,15.880974972126817,2.446028535291033,35088901.301309675,75.2376018566117,1.0,0.96630859375,1.0,0.9996481206237516,True,False,False,False,False
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,75.22313690185547,115215200,74.20800018310547,71.11312446594238,67.62459976196288,72.59855261060221,70.51768918040719,2.0808634301950235,1.5012037347770175,0.579659695418006,64.83422879789828,66.35749816894531,76.2925033569336,96.40155398436954,93.27586018331324,71.11312446594238,76.14446268537331,66.08178624651144,1.979463849748884,0.0103448933940402,-1768615600,70.45316143073941,3.383254885773046,14.15792155192208,2.5156691097154686,35825491.14698256,74.42453765051518,1.0,0.98583984375,1.0,0.9999945167951672,True,False,False,False,False
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.01358032226562,133838400,75.26100006103516,71.63987464904785,67.80764984130859,73.35762162754081,71.03730488709577,2.320316740445037,1.6650263359106214,0.6552904045344154,73.34739458993582,66.35749816894531,77.5875015258789,99.5102378563242,96.33629813530465,71.63987464904785,77.04871591600666,66.23103338208905,1.9912501743861608,0.0210377785404771,-1634777200,70.51053918789326,7.285431565016354,15.724473369913271,2.704420633479398,35883886.10052383,75.5741064114838,1.0,0.9873046875,1.0,0.9999941591956986,True,False,False,False,False
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,78.22541046142578,145946400,76.35350036621094,72.16187477111816,68.0158999633789,74.18760329121241,71.60880100222988,2.57880228898253,1.8477815265250033,0.7310207624575267,84.58913100551325,68.05000305175781,79.26249694824219,95.4515515322078,97.12111445763384,72.16187477111816,78.19742380735107,66.12632573488526,1.9553571428571428,0.0157353522909093,-1488830800,70.5827450769103,7.453269828956444,15.282711716605668,3.0177745181164553,35654500.87291703,76.33222071920058,1.0,0.9990234375,1.0,0.9999955892541906,True,False,False,False,False
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.33143615722656,162301200,77.04600067138672,72.46637496948242,68.07889999389648,74.75143369495318,72.07129729210376,2.6801364028494135,2.0142525017898856,0.6658839010595279,77.89538297150088,68.71749877929688,79.92250061035156,81.52611016013215,92.16263318288804,72.46637496948242,79.01018061669957,65.92256932226526,1.9419642857142856,-0.011428227649636,-1651132000,70.65288729246049,4.6545255468313895,8.486332313210188,3.271902823608575,34167887.79352855,78.33968136798889,1.0,0.93701171875,1.0,0.999991655035305,True,False,False,False,False
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,76.39772033691406,200622400,77.39700012207031,72.75662498474121,68.17054992675781,75.08390519944055,72.42990478706801,2.6540004123725396,2.1422020839064166,0.5117983284661229,74.71959275386048,69.25,79.92250061035156,71.79665529078554,82.9247723277085,72.75662498474121,79.5565968157653,65.95665315371711,2.046607426234654,-0.0120741457288081,-1851754400,70.72666339061638,2.335092605413202,8.1636964520726,3.3999859155120444,35888328.48245849,80.08913140958076,1.0,0.9482421875,0.0,0.9989672266247508,True,False,False,False,False
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,76.8670654296875,158929200,77.68700103759765,73.04225006103516,68.20455001831054,75.43792011279285,72.79694903515411,2.6409710776387385,2.241955882652881,0.3990151949858576,72.16751502708031,69.55000305175781,79.92250061035156,75.53628275362915,76.28634940151562,73.04225006103516,80.12451993209604,65.95998018997429,2.051607404436384,0.0061433924457461,-1692825200,70.78825512445198,1.909533975447686,7.970283549802448,3.5411349355304345,35906418.94576862,80.50366102904637,1.0,0.861328125,0.0,0.9996424030515356,True,False,False,False,False
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,76.4126205444336,166348400,77.56600036621094,73.35362510681152,68.27849990844726,75.66708592063542,73.10291561505156,2.5641703055838576,2.3063987672390764,0.2577715383447811,69.93173706127305,69.55000305175781,79.92250061035156,71.12553915136252,72.8194923985924,73.35362510681152,80.54898923515896,66.15826097846409,2.1362506321498325,-0.0059120534965617,-1859173600,70.84712615038615,-0.7803222486159722,8.80834679538438,3.5976820641737146,32852822.37960208,79.09822770919132,1.0,0.95654296875,1.0,0.9999578037303596,True,False,False,False,False
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,78.21299743652344,135178400,77.5634994506836,73.82900009155273,68.40814987182617,76.13984160419452,73.52047726310474,2.619364341089778,2.3689918820092166,0.2503724590805611,78.32449930192618,70.97250366210938,79.92250061035156,86.78767430401997,77.81649873633721,73.82900009155273,81.13339970561671,66.52460047748875,2.156965528215681,0.0235611458884279,-1723995200,70.90815559321909,-0.0158783241789972,13.73271216015266,3.652199807031991,32717551.064833675,75.70252748328846,1.0,0.98388671875,0.0,0.9993111214285124,True,False,False,False,False
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,77.76103973388672,101729600,77.65,74.38862533569336,68.64299987792968,76.46986653618141,73.87340514451249,2.5964613916689245,2.414485783941158,0.1819756077277663,72.33258107759428,71.4625015258789,79.92250061035156,80.64424201596401,79.51915182378217,74.38862533569336,81.21958604168648,67.55766462970024,2.0573218209402904,-0.0057784380747298,-1825724800,70.9508327445434,0.5555412369492307,16.682200076689103,3.415480352996562,33436892.81280089,65.00001094133691,1.0,0.9951171875,1.0,0.9999971391564482,True,False,False,False,False
