Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility,prophet_predicted_price,llama_sentiment,llama_sentiment_confidence,gemini_sentiment,gemini_sentiment_confidence,pct_change_adj_close,price_change_direction,AAPL,KO,TSLA,V,XOM
2020-03-17,155.75,163.6999969482422,149.25,157.88999938964844,155.64096069335938,22298000,163.7519989013672,184.2949989318848,194.84119964599608,173.29093011305076,183.39968052856875,-10.108750415517989,-6.96288539916071,-3.1458650163572788,39.32109518245631,147.97999572753906,194.4900054931641,21.30724915356551,24.629376535172828,184.2949989318848,217.75065268509843,150.83934517867112,12.542859758649556,0.0386816991993776,-6394600,189.5974836423608,-13.532314286922364,-25.24147648148791,16.727826876606823,5616125.021876039,155.97334962909878,0.0,0.640625,0.0,0.999998569577201,3.868181391418646,1,False,False,False,True,False
2020-03-17,88.00199890136719,94.37000274658205,79.19999694824219,86.04000091552734,86.04000091552734,119973000,104.66679992675782,140.13969917297362,131.6668392944336,119.26100490809264,130.4586691331656,-11.197664225072984,-3.2609015280534734,-7.93676269701951,20.27017029700032,79.19999694824219,161.39599609375,8.321577739053467,7.228714026501521,140.13969917297362,195.69840269586865,84.58099565007862,14.882428850446429,-0.033410463808802,802383000,132.17502371243145,-33.33642885018554,-49.88350152250156,27.779351761447504,23319759.781575717,60.8889441880135,1.0,0.92626953125,0.0,0.9999718674508652,-3.341046380880208,-1,False,False,True,False,False
2020-03-17,35.209999084472656,37.380001068115234,34.20000076293945,36.810001373291016,32.21687698364258,41204400,37.716000366210935,48.67049999237061,58.52880012512207,42.84981115863115,49.279073731378766,-6.429262572747618,-5.263891231183012,-1.1653713415646054,27.61193998377119,33.25,54.150001525878906,17.033498150145743,12.375684589810144,48.67049999237061,64.84960583007572,32.49139415466551,3.701428004673548,0.0672658620446708,-549861000,53.7622819544917,-15.203866614421456,-38.527052911340846,8.08955291885255,18811218.185665444,30.057824967043985,0.0,0.5849609375,0.0,0.923597489654662,6.726579407127975,1,False,False,False,False,True
2020-03-17,61.87749862670898,64.40249633789062,59.59999847412109,63.21500015258789,62.62238693237305,324056000,64.8349998474121,71.29737415313721,75.93814979553223,67.99098160936896,71.50319870362908,-3.512217094260123,-2.559177832936396,-0.9530392613237272,41.593069510005456,59.59999847412109,76.0,22.042691110500172,26.337895307867267,71.29737415313721,82.38756528412007,60.207183022154354,5.378393173217773,0.0439700821653734,-1217971200,73.74307508064452,-11.382910262982293,-20.73354212841644,5.54509556549143,95194059.10475938,63.2049168221734,1.0,0.80322265625,0.0,0.9999959466272526,4.397015211832467,1,True,False,False,False,False
2020-03-17,45.880001068115234,47.5,45.369998931884766,47.18000030517578,43.956016540527344,32106700,48.055999755859375,54.54050006866455,56.37759994506836,51.201714405554355,53.92897331499183,-2.7272589094374737,-1.628014967763607,-1.0992439416738664,33.37587845160763,41.16999816894531,59.0,33.7072435167269,23.80658120953156,54.54050006866455,63.687748440615906,45.39325169671319,3.2892859322684163,0.0424216096961078,3996400,55.11132690119104,-12.076033471231629,-20.745840294584617,4.573624185975676,9084566.777602032,35.786381780773404,0.0,0.76611328125,0.0,0.9999967814539514,4.2421469231991304,1,False,True,False,False,False
2020-03-18,77.80000305175781,80.97200012207031,70.10199737548828,72.24400329589844,72.24400329589844,118931000,93.74640045166016,134.57769966125488,131.30555938720704,112.02762004467814,126.1464716637384,-14.118851619060266,-5.432491546254832,-8.686360072805433,21.39487094539774,70.10199737548828,161.39599609375,2.346272428071098,3.8164096290227665,134.57769966125488,194.0039674583217,75.15143186418804,14.452286856515068,-0.1603439966623616,683452000,130.9139881344641,-43.04589587884825,-60.62653645917144,29.71313389853342,22740419.58222538,77.86666982642357,1.0,0.966796875,0.0,0.9999440934901456,-16.034399666236165,-1,False,False,True,False,False
2020-03-18,34.54999923706055,36.709999084472656,31.229999542236328,33.119998931884766,28.98731231689453,54036400,35.944000244140625,47.30949993133545,57.77380004882812,41.35291696990093,48.082105227712546,-6.7291882578116144,-5.556950636508733,-1.1722376213028811,27.23554749074951,31.229999542236328,54.150001525878906,8.246069921797048,10.342767005298407,47.30949993133545,63.92889815992116,30.690101702749743,3.870713915143693,-0.1002445613621649,-603897400,53.03631806312673,-21.105289916541004,-45.11103936338936,8.309699114292854,17375992.504599396,31.038377351874985,0.0,0.607421875,0.0,0.999998092420356,-10.02444981984998,-1,False,False,False,False,True
2020-03-18,59.942501068115234,62.5,59.27999877929688,61.66749954223633,61.089393615722656,300233600,63.39700012207031,70.33549919128419,75.67249984741211,67.01813821442548,70.77462839537776,-3.756490180952284,-2.7986403025395736,-0.95784987841271,43.998927771568965,59.27999877929688,76.0,14.27930974061882,13.258378780512158,70.33549919128419,81.25277258326943,59.41822579929894,5.307857513427734,-0.0244799589751834,-1518204800,73.37729991395967,-10.441852837969744,-23.77788706176127,5.458636695992626,86594017.66028583,60.3077936698848,1.0,0.85205078125,1.0,0.999775950826718,-2.4479956637646128,-1,True,False,False,False,False
2020-03-18,148.4600067138672,150.67999267578125,139.8000030517578,148.47999572753906,146.36500549316406,22787500,158.85799865722657,181.05349884033205,194.0269995117187,169.47386328451051,180.81303720997397,-11.339173925463456,-7.83814310442126,-3.501030821042196,38.698116679126166,139.8000030517578,194.4900054931641,15.871260355273913,15.28110277767242,181.05349884033205,215.22730075013453,146.87969693052952,13.320001874651233,-0.0595984780447488,-29182100,188.0992444899979,-14.148598816122638,-30.392387873543825,17.086900954901253,5252074.691643799,148.1539701780206,1.0,0.74267578125,0.0,0.6282209582020688,-5.95984190721529,-1,False,False,False,True,False
2020-03-18,44.7400016784668,45.150001525878906,41.59000015258789,44.84999847412109,41.78523254394531,35408300,46.58399963378906,53.79449996948242,56.18119995117188,50.22452733918001,53.25645666011251,-3.0319293209325053,-1.908797838397387,-1.1231314825351184,33.74193253055695,41.16999816894531,59.0,20.639371437227123,25.76182684399836,53.79449996948242,63.558780195424745,44.0302197435401,3.473571777343751,-0.0493853712586578,-31411900,54.70485687943065,-14.096917715787605,-24.962358824450348,4.88214011297116,8639898.421520028,41.86172739526586,0.0,0.63330078125,0.0,0.9217834467716324,-4.93853667240427,-1,False,True,False,False,False
2020-03-19,74.94000244140625,90.4000015258789,71.69200134277344,85.52799987792969,85.52799987792969,150977500,88.43000030517578,129.8599994659424,131.13987945556642,107.95075540363992,123.13769597590073,-15.18694057226081,-7.383381351456028,-7.803559220804781,30.32722964113097,70.10199737548828,161.39599609375,16.897060835342415,9.188303667488992,129.8599994659424,189.12354176816743,70.59645716371733,14.660000937325616,0.1838768060460658,834429500,129.73321534006527,-23.710641858624214,-52.45327599277514,29.631771151112527,26269484.468362793,70.19908392432124,1.0,0.9482421875,0.0,0.9999911785278358,18.387680604606583,1,False,False,True,False,False
2020-03-19,33.72999954223633,34.900001525878906,32.349998474121094,34.43000030517578,30.133848190307617,49412400,35.39400024414063,46.03799991607666,57.05660003662109,40.28785286763552,47.070838196413526,-6.782985328778004,-5.802157574962588,-0.980827753815416,26.61534393582164,31.229999542236328,54.150001525878906,13.961607705022068,13.080391925654956,46.03799991607666,62.504892286314345,29.57110754583897,3.8078569684709818,0.0395531828363036,-554485000,52.45659506694893,-7.396449643431491,-42.48245914781729,8.233446185118844,15706336.268394817,35.269191799367135,1.0,0.86474609375,0.0,0.9999675734780517,3.9553024470808,1,False,False,False,False,True
2020-03-19,146.9199981689453,157.25,141.47000122070312,152.25,150.081298828125,19362800,157.29199829101563,178.09349899291993,193.29819946289064,166.8240381638166,178.69725667590183,-11.87321851208523,-8.645158185954054,-3.2280603261311764,39.57317882540663,139.8000030517578,194.4900054931641,22.764667018585076,19.98105884247483,178.09349899291993,211.42672555487897,144.76027243096092,13.779287065778464,0.0253906545052633,-9819300,187.0226219079514,-4.891305435714777,-27.997161410568804,16.66661328097951,4877059.808089731,158.1302807357775,0.0,0.6513671875,0.0,0.99998402483134,2.539058651649162,1,False,False,False,True,False
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.62131881713867,271857200,63.224500274658205,69.39149932861328,75.4044497680664,66.12227074987143,70.06502626941084,-3.942755519539403,-3.0274633459395397,-0.9152921735998638,43.661285929638446,59.27999877929688,76.0,11.453353921745745,15.92511825762158,69.39149932861328,80.02417762338428,58.758821033842274,5.096964427403042,-0.0076620562033408,-1790062000,73.05208834210201,-1.3898388621933375,-23.577893191330833,5.316339147385501,76377087.38113324,64.73616537766361,1.0,0.88232421875,0.0,0.9999949935065884,-0.7662128740847707,-1,True,False,False,False,False
2020-03-19,44.36000061035156,44.65999984741211,41.040000915527344,41.83000183105469,38.97160720825195,41956900,45.51800003051758,52.9,55.93279998779297,48.9330618763915,52.41005259870082,-3.476990722309324,-2.222436415179774,-1.2545543071295495,32.1055853939003,41.040000915527344,59.0,4.398669018921834,19.581761324291957,52.9,63.61060071330319,42.189399286696805,3.506428854806083,-0.0673354904305953,-73368800,54.12763246238446,-11.301946636138304,-29.95646186197082,5.355300356651596,8594411.56185993,45.44395664304912,0.0,0.79541015625,0.0,0.9999992847883448,-6.733539971889069,-1,False,True,False,False,False
2020-03-20,41.95000076293945,42.06999969482422,37.5099983215332,38.29999923706055,35.68281936645508,51513500,43.48399963378906,51.80849990844727,55.611800003051755,47.2972060857252,51.364863460801544,-4.067657375076344,-2.591480607159089,-1.4761767679172553,23.84204754077211,37.5099983215332,59.0,3.676132404954313,9.571390953701094,51.80849990844727,63.79063796671238,39.82636185018215,3.6557148524693086,-0.084389252676854,-124882300,53.301851447692215,-20.982054317132217,-36.30467560831352,5.991069029132557,9607747.977515202,43.63386922791411,1.0,0.82421875,0.0,0.9998310109997882,-8.438933052523678,-1,False,True,False,False,False
2020-03-20,154.82000732421875,158.25999450683594,145.6699981689453,146.8300018310547,144.73851013183594,18692100,151.49199829101562,174.99449920654297,192.3963995361328,163.74803257416093,176.33671927998722,-12.58868670582629,-9.4338638899285,-3.1548228158977896,33.316223707518276,139.8000030517578,194.4900054931641,12.854266713241907,17.163398029033633,174.99449920654297,207.82443081277648,142.16456760030945,13.915714808872774,-0.0355993311589183,-28511400,185.89020103097351,-16.493203490872112,-29.682484771902253,16.41496580311675,4469555.859767163,149.6440336401088,1.0,0.966796875,1.0,0.9988661121140148,-3.5599296767865107,-1,False,False,False,True,False
2020-03-20,87.63999938964844,95.4000015258789,85.15799713134766,85.50599670410156,85.50599670410156,141427500,83.66640014648438,125.12529945373537,130.88143936157226,104.49771560371094,120.3501626965082,-15.852447092797249,-9.077194499724271,-6.775252593072976,20.478184359046637,70.10199737548828,161.39599609375,16.87295938931415,12.038764217575888,125.12529945373537,182.55738272992252,67.69321617754818,14.3101441519601,-0.0002572628128745,693002000,128.68101436376597,-21.786617155111745,-52.54939059257533,28.716041638093586,27603153.646296542,56.87778410489851,1.0,0.9755859375,0.0,0.9884023952682328,-0.0257262812874525,-1,False,False,True,False,False
2020-03-20,34.84000015258789,35.18000030517578,31.559999465942383,32.7400016784668,28.654726028442383,76534600,34.31800079345703,44.718499946594235,56.32680000305176,39.12664499237879,46.0092947506397,-6.882649758260904,-6.018256011622252,-0.864393746638652,20.32565653069406,31.229999542236328,54.150001525878906,6.588141385450659,9.59860633742326,44.718499946594235,60.996465325434485,28.440534567753986,3.8692857197352817,-0.049085059881772,-631019600,51.548889340173886,-14.11331952823842,-44.63047338566473,8.138982689420125,15492359.308017297,31.948116649227853,0.0,0.9970703125,0.0,0.9999992847883448,-4.908507378559723,-1,False,False,False,False,True
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.77274703979492,401693200,60.78800048828125,68.34387454986572,75.0346997833252,64.76653699962829,69.12020961043899,-4.353672610810705,-3.292705198913773,-1.060967411896932,33.86071148191547,57.0,76.0,1.6315861752158718,9.121416612526811,68.34387454986572,79.41611026007466,57.271638839656774,5.021071297781808,-0.0634855517755936,-2191755200,72.4547076420517,-17.530667163198068,-26.77207652703416,5.536117855104472,71731267.25912781,63.11985882694364,1.0,0.97119140625,1.0,0.9981887550259128,-6.348545119832815,-1,True,False,False,False,False
2020-03-23,38.7599983215332,38.88999938964844,36.27000045776367,37.560001373291016,34.99338912963867,44978500,41.944000244140625,50.753999900817874,55.25620002746582,45.79917459150456,50.34228108394891,-4.543106492444352,-2.9818057842161414,-1.5613007082282104,23.01633509512706,36.27000045776367,59.0,5.675323103857946,4.583374842578036,50.753999900817874,63.86036167410242,37.64763812753333,3.7107146126883377,-0.0193210934336907,-169860800,52.61598137235255,-17.01280873574135,-35.95907860851815,6.553180886642272,9781402.471472131,40.13877992972227,0.0,0.5078125,0.0,0.9999988079489696,-1.9321069608768893,-1,False,True,False,False,False
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.09249877929688,55.56665802001953,336752800,59.895999908447266,67.4212495803833,74.60839973449707,63.43206958111576,68.15519399331735,-4.723124412201592,-3.578789041571337,-1.1443353706302553,34.60242997602262,53.15250015258789,75.8499984741211,12.95296329604661,8.679301131002742,67.4212495803833,79.35916753914285,55.48333162162376,4.993035452706473,-0.0212441557288383,-2528508000,71.95022465847512,-7.365513852511807,-24.75350438379319,5.96895897937977,70044023.08003311,63.699748134435794,1.0,0.97314453125,1.0,0.9987350539454246,-2.1244154680941874,-1,True,False,False,False,False
2020-03-23,32.529998779296875,32.70000076293945,30.11000061035156,31.450000762939453,27.525691986083984,56952500,33.710000610351564,43.47299995422363,55.56059997558594,37.94562280323428,44.930828529328565,-6.985205726094286,-6.2116459545166585,-0.7735597715776272,21.089423497250152,30.11000061035156,52.47999954223633,5.990166368215348,8.846638486229361,43.47299995422363,59.81230273788908,27.133697170558182,3.830714225769043,-0.0394013698654078,-687972100,50.88313942350592,-8.81415125423236,-44.198012025636714,8.169651391832723,14884654.814090624,32.550935289101176,1.0,0.990234375,1.0,0.9999976158993604,-3.9401320439697463,-1,False,False,False,False,True
2020-03-23,141.3300018310547,143.35000610351562,133.92999267578125,135.74000549316406,133.8064727783203,30344100,148.23800048828124,171.84199981689454,191.2461996459961,159.43910533093063,173.3295552957781,-13.890449964847477,-10.325181104912296,-3.5652688599351805,32.2541753396746,133.92999267578125,194.4900054931641,2.9887919985104023,12.869241910112464,171.84199981689454,207.07205765989227,136.61194197389682,14.155715942382818,-0.0755294980562009,-58855500,183.6967525830821,-10.703236367093094,-31.71688209789129,17.61502892149886,5102774.084428054,156.26232315314084,1.0,0.9853515625,1.0,0.999998092420356,-7.5529569452926655,-1,False,False,False,True,False
2020-03-23,86.72000122070312,88.4000015258789,82.0999984741211,86.85800170898438,86.85800170898438,82272500,83.23520050048828,121.13029975891114,130.69323944091798,101.7839134660607,117.86926188261754,-16.08534841655684,-10.478825283090789,-5.6065231334660535,21.195060706674568,70.10199737548828,153.3040008544922,20.13894333412835,17.96965451959497,121.13029975891114,177.4741952138829,64.7864043039394,13.46200180053711,0.0158118150421835,775274500,128.11009354762518,-2.4220889202359097,-47.91374087124377,28.17194772748587,27367274.630610157,72.42053258940359,1.0,0.978515625,0.0,0.9993117165991934,1.581181504218354,1,False,False,True,False,False
2020-03-24,95.45999908447266,102.73799896240234,94.8000030517578,101.0,101.0,114476000,86.22720031738281,118.18120002746582,130.80063949584962,101.66331139435906,116.61968692834957,-14.95637553399051,-11.374335333270732,-3.582040200719778,29.85797613988089,70.10199737548828,149.14999389648438,39.08764799156528,25.366516905002587,118.18120002746582,172.0843199958253,64.27808005910634,13.99928719656808,0.1628174493168521,889750500,127.60475825170984,17.387260489641477,-36.86789551894306,26.951559984179735,27419624.638443887,114.49996712749812,1.0,0.947265625,0.0,0.998829954353857,16.281744931685218,1,False,False,True,False,False
2020-03-24,34.41999816894531,36.16999816894531,33.33000183105469,35.439998626708984,31.017820358276367,61835600,33.43600006103516,42.53499984741211,54.886599960327146,37.560142160691925,44.227804092097486,-6.667661931405561,-6.302849149894439,-0.3648127815111222,27.17741575747135,30.11000061035156,50.70000076293945,25.886342772501212,12.821550175389076,42.53499984741211,58.42928583417317,26.640713860651047,4.070713996887207,0.1268679735127806,-626136500,50.347026915040864,-3.721822046918189,-34.61254957962671,7.947142993380531,14547165.429959362,35.17424489438629,1.0,0.91357421875,0.0,0.7524121936107638,12.686795935803818,1,False,False,False,False,True
2020-03-24,144.83999633789062,155.25,143.5800018310547,154.52999877929688,152.32879638671875,24488300,147.56600036621094,170.14850006103515,190.4613995361328,158.68385816914082,171.93699555381653,-13.25313738467571,-10.91077236086498,-2.3423650238107303,36.84141050272902,133.92999267578125,191.9199981689453,35.52337325773142,17.12214398982791,170.14850006103515,205.28335310567093,135.01364701639935,14.923571995326451,0.138426348355195,-34367200,182.7023499393026,-2.1280642367092484,-17.977704997059206,17.56742652231788,5253381.505969578,170.56459686668325,0.0,0.83935546875,0.0,0.9999902253607852,13.84262152929232,1,False,False,False,True,False
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,61.14140701293945,287531200,59.59700012207031,66.90624980926513,74.2911498260498,63.16867444874459,67.67851304719778,-4.509838598453193,-3.7649989529477086,-0.7448396455054844,37.30454702266998,53.15250015258789,74.88749694824219,39.41800014356673,18.000849871609738,66.90624980926513,78.89740635486405,54.91509326366622,5.158035823277065,0.100325401147636,-2240976800,71.68781591192995,-2.3649433335065195,-14.30157720419013,5.995578272799455,68116573.84276953,61.437014775982995,1.0,0.72802734375,0.0,0.9999959466272526,10.032543240069348,1,True,False,False,False,False
2020-03-24,41.220001220703125,41.400001525878906,38.83000183105469,39.45000076293945,36.75424575805664,49096200,40.39800033569336,49.83549995422363,54.934600067138675,44.82237861787916,49.53544550461488,-4.713066886735717,-3.3280580047200568,-1.3850088820156603,20.774547278137447,36.27000045776367,58.16999816894531,14.520550856277694,7.957335455029988,49.83549995422363,63.42278979909359,36.24821010935368,3.7750004359654024,0.0503194707280394,-120764600,52.01825298458725,-16.38405996658785,-31.7710118105192,6.7936449224349795,10177186.635209892,29.205262519297797,1.0,0.99169921875,1.0,0.9999988079489696,5.031969386830726,1,False,True,False,False,False
2020-03-25,40.630001068115234,43.45000076293945,39.90999984741211,41.61000061035156,38.76663589477539,42511700,39.75000076293945,49.03600006103515,54.6442000579834,44.32816661672107,48.94837551244722,-4.620208895726151,-3.5864881829212756,-1.033720712804875,27.27545972022884,36.27000045776367,55.90999984741211,27.189410990523857,15.79509498355317,49.03600006103515,62.58129262780254,35.49070749426777,3.865714754377093,0.0547528467842586,-78252900,51.62457270428567,-7.224075750279091,-27.76041369333303,6.772646283383693,9816891.400592474,34.0908199611808,1.0,0.82861328125,1.0,0.9999946359824372,5.475258967265373,1,False,True,False,False,False
2020-03-25,36.5099983215332,38.59000015258789,35.18000030517578,37.290000915527344,32.63698196411133,56607700,34.27000045776367,41.748999977111815,54.23639991760254,37.51858196912814,43.71389274568488,-6.195310776556738,-6.281341475226899,0.0860306986701608,32.553075067722816,30.11000061035156,49.0099983215332,37.98942420468095,23.28864444846584,41.748999977111815,57.004115138076514,26.493884816147116,4.07285703931536,0.0522009695402223,-569528800,49.94485262831788,12.59058610544852,-29.65477816214198,7.627557580482349,13444499.056178272,27.401852605358357,1.0,0.82666015625,1.0,0.6039151475138236,5.2201011777506245,1,False,False,False,False,True
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.80458831787109,303602000,59.5395004272461,66.31712493896484,73.93394989013672,62.89349392864776,67.21195660430278,-4.31846267565502,-3.875691697489171,-0.4427709781658491,38.796442597225735,53.15250015258789,72.70500183105469,42.079019098555065,31.4833275127228,66.31712493896484,78.17105729308665,54.46319258484303,5.204821722848075,-0.0055087515531973,-2544578800,71.41600087213459,-0.4662074451781239,-16.10455855355123,5.926966177060903,63312662.00265739,56.80903824433576,1.0,0.9423828125,1.0,0.9994294466657446,-0.5508847629186686,-1,True,False,False,False,False
2020-03-25,159.32000732421875,168.17999267578125,153.5800018310547,161.77999877929688,159.4755401611328,20619600,150.2260009765625,168.87699966430665,189.79039947509764,159.1601874937802,171.18462542237063,-12.02443792859043,-11.13350547441007,-0.8909324541803603,41.66224987083083,133.92999267578125,185.9900054931641,53.49596474593358,30.6693766673918,168.87699966430665,203.24429610479197,134.50970322382133,15.348571777343752,0.046916456722132,-13747600,182.11848238335963,8.957437657907352,-13.583679836857057,17.18364822024266,5129043.221670412,137.0937750002284,0.0,0.67578125,0.0,0.9999923697032572,4.691656432622593,1,False,False,False,True,False
2020-03-25,109.0500030517578,111.4000015258789,102.22200012207033,107.8499984741211,107.8499984741211,106113500,93.34839935302736,115.78570022583008,130.85819946289064,102.61510940663014,115.9700803761845,-13.354970969554358,-11.770462460527458,-1.5845085090269002,34.96583746329647,70.10199737548828,141.39999389648438,52.94398572267966,37.39019234945776,115.78570022583008,166.84014932533518,64.73125112632499,14.29314477103097,0.0678217670705059,995864000,127.26922410946104,49.28574491143147,-30.758858322001416,25.527224549752543,26527349.74814724,103.11549478361422,1.0,0.90185546875,1.0,0.9999778289822996,6.782176707050591,1,False,False,True,False,False
